send,00000159,2,MSFT,6787.0,391.0,1,NewOrderSingle,20231022-11:07:46.307,38665,,,,,,,,
receive,00000099,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.465,100.0,8,,00000001,,
receive,00000100,1,BAC,3721.0,0.0,1,,,38609,8,20231022-11:07:46.475,101.0,0,0,,,
send,00000160,2,BAC,685.0,49.0,1,NewOrderSingle,20231022-11:07:46.309,38666,,,,,,,,
receive,00000101,1,MSFT,7721.0,366.0,2,,,38610,8,20231022-11:07:46.475,102.0,0,0,,,
send,00000161,3,BAC,7651.0,99.0,1,NewOrderSingle,20231022-11:07:46.311,38667,,,,,,,,
receive,00000102,1,BAC,6675.0,73.0,2,,,38611,8,20231022-11:07:46.476,103.0,0,0,,,
send,00000162,1,BAC,4560.0,90.0,2,NewOrderSingle,20231022-11:07:46.313,38668,,,,,,,,
receive,00000103,1,AAPL,2005.0,0.0,1,,,38612,8,20231022-11:07:46.476,104.0,0,0,,,
send,00000163,1,AAPL,5801.0,119.0,2,NewOrderSingle,20231022-11:07:46.315,38669,,,,,,,,
receive,00000104,3,AAPL,3400.0,176.0,2,,,38613,8,20231022-11:07:46.476,105.0,0,0,,,
send,00000164,2,BAC,4842.0,69.0,1,NewOrderSingle,20231022-11:07:46.317,38670,,,,,,,,
receive,00000105,1,MSFT,9893.0,228.0,2,,,38614,8,20231022-11:07:46.477,106.0,0,0,,,
receive,00000106,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.477,107.0,8,,00000097,,
send,00000165,1,BAC,4241.0,21.0,2,NewOrderSingle,20231022-11:07:46.320,38671,,,,,,,,
receive,00000107,1,AAPL,5400.0,111.0,2,,,38615,8,20231022-11:07:46.486,108.0,0,0,,,
send,00000166,1,BAC,7951.0,73.0,1,NewOrderSingle,20231022-11:07:46.321,38672,,,,,,,,
send,00000167,1,MSFT,47.0,251.0,1,NewOrderSingle,20231022-11:07:46.323,38673,,,,,,,,
receive,00000108,2,MSFT,7119.0,0.0,1,,,38616,8,20231022-11:07:46.486,109.0,0,0,,,
send,00000168,2,MSFT,7077.0,137.0,1,NewOrderSingle,20231022-11:07:46.324,38674,,,,,,,,
receive,00000109,3,AAPL,236.0,0.0,1,,,38617,8,20231022-11:07:46.486,110.0,0,0,,,
send,00000169,1,MSFT,5582.0,153.0,2,NewOrderSingle,20231022-11:07:46.325,38675,,,,,,,,
receive,00000110,3,BAC,6695.0,0.0,1,,,38618,8,20231022-11:07:46.487,111.0,0,0,,,
send,00000170,1,MSFT,630.0,207.0,1,NewOrderSingle,20231022-11:07:46.327,38676,,,,,,,,
receive,00000111,2,MSFT,1170.0,359.0,2,,,38619,8,20231022-11:07:46.487,112.0,0,0,,,
send,00000171,1,MSFT,2912.0,299.0,2,NewOrderSingle,20231022-11:07:46.329,,,,,,,,,
receive,00000112,3,MSFT,9647.0,0.0,1,,,38620,8,20231022-11:07:46.488,113.0,0,0,,,
send,00000172,1,MSFT,5174.0,343.0,2,NewOrderSingle,20231022-11:07:46.330,38678,,,,,,,,
receive,00000113,2,AAPL,6571.0,0.0,1,,,38621,8,20231022-11:07:46.496,114.0,0,0,,,
send,00000173,3,MSFT,6515.0,301.0,1,NewOrderSingle,20231022-11:07:46.332,,,,,,,,,
receive,00000114,1,MSFT,9075.0,0.0,1,,,38622,8,20231022-11:07:46.497,115.0,0,0,,,
receive,00000115,1,BAC,6910.0,49.0,2,,,38623,8,20231022-11:07:46.497,116.0,0,0,,,
send,00000174,2,AAPL,1207.0,216.0,1,NewOrderSingle,20231022-11:07:46.335,38680,,,,,,,,
receive,00000116,3,MSFT,2552.0,0.0,1,,,38624,8,20231022-11:07:46.497,117.0,0,0,,,
send,00000175,1,MSFT,9471.0,115.0,2,NewOrderSingle,20231022-11:07:46.336,38681,,,,,,,,
receive,00000117,1,AAPL,5666.0,0.0,1,,,38625,8,20231022-11:07:46.498,118.0,0,0,,,
send,00000176,3,BAC,7294.0,51.0,1,NewOrderSingle,20231022-11:07:46.338,38682,,,,,,,,
receive,00000118,1,BAC,4176.0,77.0,2,,,38626,8,20231022-11:07:46.498,119.0,0,0,,,
send,00000177,3,AAPL,5496.0,296.0,1,NewOrderSingle,20231022-11:07:46.340,38683,,,,,,,,
receive,00000119,3,MSFT,998.0,0.0,1,,,38627,8,20231022-11:07:46.508,120.0,0,0,,,
send,00000178,1,BAC,5288.0,32.0,1,NewOrderSingle,20231022-11:07:46.341,38684,,,,,,,,
receive,00000120,2,BAC,4590.0,0.0,1,,,38628,8,20231022-11:07:46.509,121.0,0,0,,,
send,00000179,1,MSFT,9699.0,178.0,2,NewOrderSingle,20231022-11:07:46.343,38685,,,,,,,,
receive,00000121,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.509,122.0,8,,00000119,,
send,00000180,1,BAC,9404.0,33.0,2,NewOrderSingle,20231022-11:07:46.345,38686,,,,,,,,
send,00000181,2,BAC,4141.0,43.0,2,NewOrderSingle,20231022-11:07:46.347,,,,,,,,,
receive,00000122,1,MSFT,4293.0,268.0,2,,,38629,8,20231022-11:07:46.509,123.0,0,0,,,
send,00000182,2,AAPL,1572.0,249.0,1,NewOrderSingle,20231022-11:07:46.347,38688,,,,,,,,
receive,00000123,1,BAC,3000.0,0.0,1,,,38630,8,20231022-11:07:46.510,124.0,0,0,,,
send,00000183,1,AAPL,2822.0,215.0,1,NewOrderSingle,20231022-11:07:46.349,38689,,,,,,,,
send,00000184,3,MSFT,9936.0,390.0,2,NewOrderSingle,20231022-11:07:46.350,38690,,,,,,,,
receive,00000124,3,BAC,1439.0,54.0,2,,,38631,8,20231022-11:07:46.510,125.0,0,0,,,
receive,00000125,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.511,126.0,8,,00000018,,
send,00000185,1,BAC,816.0,97.0,1,NewOrderSingle,20231022-11:07:46.352,,,,,,,,,
send,00000186,2,BAC,,,,OrderCancelRequest,20231022-11:07:46.291,,,,,,,00000150,,
receive,00000126,1,MSFT,1588.0,241.0,2,,,38632,8,20231022-11:07:46.519,127.0,0,0,,,
receive,00000127,2,BAC,2534.0,0.0,1,,,38633,8,20231022-11:07:46.519,128.0,0,0,,,
send,00000187,1,AAPL,4664.0,187.0,1,NewOrderSingle,20231022-11:07:46.354,38692,,,,,,,,
receive,00000128,3,MSFT,6249.0,208.0,2,,,38634,8,20231022-11:07:46.519,129.0,0,0,,,
send,00000188,2,AAPL,2445.0,242.0,2,NewOrderSingle,20231022-11:07:46.357,38693,,,,,,,,
receive,00000129,3,AAPL,6350.0,197.0,2,,,38635,8,20231022-11:07:46.520,130.0,0,0,,,
send,00000189,2,AAPL,2675.0,237.0,1,NewOrderSingle,20231022-11:07:46.359,38694,,,,,,,,
receive,00000130,2,BAC,7679.0,82.0,2,,,38636,8,20231022-11:07:46.520,131.0,0,0,,,
send,00000190,3,BAC,8935.0,53.0,1,NewOrderSingle,20231022-11:07:46.361,38695,,,,,,,,
send,00000191,3,MSFT,4809.0,307.0,1,NewOrderSingle,20231022-11:07:46.362,38696,,,,,,,,
receive,00000131,1,BAC,7164.0,0.0,1,,,38637,8,20231022-11:07:46.520,132.0,0,0,,,
send,00000192,2,BAC,,,,OrderCancelRequest,20231022-11:07:46.140,38572,,,,,,00000060,,
receive,00000132,3,BAC,786.0,99.0,2,,,38638,8,20231022-11:07:46.521,133.0,0,0,,,
send,00000193,1,MSFT,178.0,268.0,1,NewOrderSingle,20231022-11:07:46.364,38697,,,,,,,,
receive,00000133,,,,,,Unlucky,,,8,20231022-11:07:46.530,134.0,8,8,,,
send,00000194,1,AAPL,6800.0,122.0,1,NewOrderSingle,20231022-11:07:46.367,,,,,,,,,
send,00000195,1,MSFT,9460.0,260.0,1,NewOrderSingle,20231022-11:07:46.369,38699,,,,,,,,
receive,00000134,1,MSFT,7110.0,300.0,2,,,38640,8,20231022-11:07:46.530,135.0,0,0,,,
send,00000196,1,MSFT,8289.0,372.0,1,NewOrderSingle,20231022-11:07:46.369,,,,,,,,,
receive,00000135,2,AAPL,1298.0,0.0,1,,,38641,8,20231022-11:07:46.530,136.0,0,0,,,
send,00000197,1,BAC,8361.0,97.0,1,NewOrderSingle,20231022-11:07:46.371,38701,,,,,,,,
send,00000198,1,BAC,1481.0,75.0,2,NewOrderSingle,20231022-11:07:46.372,38702,,,,,,,,
receive,00000136,1,AAPL,6814.0,178.0,2,,,38642,8,20231022-11:07:46.531,137.0,0,0,,,
send,00000199,3,BAC,5107.0,30.0,1,NewOrderSingle,20231022-11:07:46.373,38703,,,,,,,,
receive,00000137,3,AAPL,5497.0,178.0,2,,,38643,8,20231022-11:07:46.531,138.0,0,0,,,
send,00000200,1,BAC,9236.0,76.0,2,NewOrderSingle,20231022-11:07:46.375,38704,,,,,,,,
receive,00000138,1,AAPL,9488.0,0.0,1,,,38644,8,20231022-11:07:46.531,139.0,0,0,,,
send,00000201,2,MSFT,2335.0,318.0,2,NewOrderSingle,20231022-11:07:46.377,38705,,,,,,,,
receive,00000139,3,AAPL,501.0,0.0,1,,,38645,8,20231022-11:07:46.532,140.0,0,0,,,
send,00000202,1,MSFT,3462.0,239.0,2,NewOrderSingle,20231022-11:07:46.379,38706,,,,,,,,
receive,00000140,1,BAC,8856.0,46.0,2,,,38646,8,20231022-11:07:46.541,141.0,0,0,,,
send,00000203,1,BAC,7014.0,91.0,2,NewOrderSingle,20231022-11:07:46.381,38707,,,,,,,,
receive,00000141,2,AAPL,6262.0,274.0,2,,,38647,8,20231022-11:07:46.542,142.0,0,0,,,
send,00000204,1,MSFT,3205.0,386.0,1,NewOrderSingle,20231022-11:07:46.385,38708,,,,,,,,
receive,00000142,3,AAPL,3875.0,0.0,1,,,38648,8,20231022-11:07:46.542,143.0,0,0,,,
send,00000205,3,BAC,7706.0,57.0,1,NewOrderSingle,20231022-11:07:46.385,38709,,,,,,,,
send,00000206,3,BAC,7438.0,44.0,1,NewOrderSingle,20231022-11:07:46.387,38710,,,,,,,,
receive,00000143,2,MSFT,8631.0,0.0,1,,,38649,8,20231022-11:07:46.542,144.0,0,0,,,
send,00000207,2,MSFT,8292.0,258.0,1,NewOrderSingle,20231022-11:07:46.388,38711,,,,,,,,
receive,00000144,2,BAC,5832.0,43.0,2,,,38650,8,20231022-11:07:46.543,145.0,0,0,,,
send,00000208,3,AAPL,4611.0,260.0,2,NewOrderSingle,20231022-11:07:46.389,38712,,,,,,,,
receive,00000145,2,MSFT,1521.0,0.0,1,,,38651,8,20231022-11:07:46.543,146.0,0,0,,,
send,00000209,3,MSFT,3502.0,398.0,2,NewOrderSingle,20231022-11:07:46.391,,,,,,,,,
receive,00000146,2,AAPL,2875.0,0.0,1,,,38652,8,20231022-11:07:46.543,147.0,0,0,,,
send,00000210,1,MSFT,3217.0,394.0,2,NewOrderSingle,20231022-11:07:46.394,38714,,,,,,,,
receive,00000147,2,AAPL,6560.0,232.0,2,,,38653,8,20231022-11:07:46.552,148.0,0,0,,,
send,00000211,2,MSFT,5561.0,246.0,2,NewOrderSingle,20231022-11:07:46.395,,,,,,,,,
receive,00000148,2,BAC,9032.0,7.0,2,,,38654,8,20231022-11:07:46.552,149.0,0,0,,,
send,00000212,3,MSFT,8664.0,241.0,2,NewOrderSingle,20231022-11:07:46.397,38716,,,,,,,,
receive,00000149,1,MSFT,7077.0,174.0,2,,,38655,8,20231022-11:07:46.552,150.0,0,0,,,
send,00000213,2,AAPL,3898.0,287.0,1,NewOrderSingle,20231022-11:07:46.399,38717,,,,,,,,
receive,00000150,2,BAC,731.0,0.0,1,,,38656,8,20231022-11:07:46.553,151.0,0,0,,,
send,00000214,1,AAPL,1732.0,172.0,2,NewOrderSingle,20231022-11:07:46.401,38718,,,,,,,,
send,00000215,3,AAPL,3548.0,188.0,2,NewOrderSingle,20231022-11:07:46.403,38719,,,,,,,,
receive,00000151,2,AAPL,2604.0,0.0,1,,,38657,8,20231022-11:07:46.553,152.0,0,0,,,
send,00000216,2,AAPL,575.0,110.0,2,NewOrderSingle,20231022-11:07:46.404,38720,,,,,,,,
receive,00000152,1,AAPL,1003.0,0.0,1,,,38658,8,20231022-11:07:46.553,153.0,0,0,,,
receive,00000153,3,MSFT,5186.0,223.0,2,,,38659,8,20231022-11:07:46.563,154.0,0,0,,,
send,00000217,2,MSFT,1091.0,224.0,1,NewOrderSingle,20231022-11:07:46.405,38721,,,,,,,,
receive,00000154,3,MSFT,9971.0,0.0,1,,,38660,8,20231022-11:07:46.563,155.0,0,0,,,
send,00000218,1,BAC,8984.0,86.0,1,NewOrderSingle,20231022-11:07:46.408,38722,,,,,,,,
send,00000219,3,AAPL,3827.0,209.0,1,NewOrderSingle,20231022-11:07:46.409,38723,,,,,,,,
receive,00000155,3,MSFT,3573.0,0.0,1,,,38661,8,20231022-11:07:46.564,156.0,0,0,,,
send,00000220,2,BAC,7677.0,67.0,2,NewOrderSingle,20231022-11:07:46.411,38724,,,,,,,,
receive,00000156,3,BAC,6300.0,23.0,2,,,38662,8,20231022-11:07:46.564,157.0,0,0,,,
send,00000221,3,AAPL,4548.0,268.0,1,NewOrderSingle,20231022-11:07:46.412,38725,,,,,,,,
receive,00000157,3,AAPL,7174.0,0.0,1,,,38663,8,20231022-11:07:46.564,158.0,0,0,,,
send,00000222,3,BAC,784.0,38.0,2,NewOrderSingle,20231022-11:07:46.414,38726,,,,,,,,
send,00000223,2,MSFT,5920.0,198.0,1,NewOrderSingle,20231022-11:07:46.416,,,,,,,,,
receive,00000158,1,MSFT,8834.0,0.0,1,,,38664,8,20231022-11:07:46.565,159.0,0,0,,,
send,00000224,1,BAC,7704.0,73.0,2,NewOrderSingle,20231022-11:07:46.418,38728,,,,,,,,
receive,00000159,2,MSFT,6787.0,0.0,1,,,38665,8,20231022-11:07:46.574,160.0,0,0,,,
send,00000225,1,AAPL,6697.0,138.0,1,NewOrderSingle,20231022-11:07:46.418,38729,,,,,,,,
receive,00000160,2,BAC,685.0,0.0,1,,,38666,8,20231022-11:07:46.575,161.0,0,0,,,
send,00000226,3,MSFT,4455.0,311.0,1,NewOrderSingle,20231022-11:07:46.420,38730,,,,,,,,
receive,00000161,3,BAC,7651.0,0.0,1,,,38667,8,20231022-11:07:46.575,162.0,0,0,,,
send,00000227,1,MSFT,7087.0,293.0,1,NewOrderSingle,20231022-11:07:46.422,,,,,,,,,
receive,00000162,1,BAC,4560.0,90.0,2,,,38668,8,20231022-11:07:46.576,163.0,0,0,,,
send,00000228,2,MSFT,9931.0,333.0,1,NewOrderSingle,20231022-11:07:46.424,38732,,,,,,,,
receive,00000163,1,AAPL,5801.0,119.0,2,,,38669,8,20231022-11:07:46.576,164.0,0,0,,,
send,00000229,2,MSFT,3947.0,163.0,2,NewOrderSingle,20231022-11:07:46.426,38733,,,,,,,,
send,00000230,1,MSFT,6553.0,202.0,2,NewOrderSingle,20231022-11:07:46.428,38734,,,,,,,,
receive,00000164,2,BAC,4842.0,0.0,1,,,38670,8,20231022-11:07:46.576,165.0,0,0,,,
send,00000231,2,MSFT,6182.0,374.0,1,NewOrderSingle,20231022-11:07:46.429,,,,,,,,,
receive,00000165,1,BAC,4241.0,21.0,2,,,38671,8,20231022-11:07:46.585,166.0,0,0,,,
send,00000232,3,AAPL,9557.0,265.0,2,NewOrderSingle,20231022-11:07:46.431,38736,,,,,,,,
receive,00000166,1,BAC,7951.0,0.0,1,,,38672,8,20231022-11:07:46.586,167.0,0,0,,,
send,00000233,2,BAC,3829.0,32.0,2,NewOrderSingle,20231022-11:07:46.434,,,,,,,,,
receive,00000167,1,MSFT,47.0,0.0,1,,,38673,8,20231022-11:07:46.586,168.0,0,0,,,
send,00000234,2,AAPL,7614.0,247.0,1,NewOrderSingle,20231022-11:07:46.436,38738,,,,,,,,
receive,00000168,2,MSFT,7077.0,0.0,1,,,38674,8,20231022-11:07:46.586,169.0,0,0,,,
send,00000235,3,MSFT,6856.0,355.0,2,NewOrderSingle,20231022-11:07:46.437,38739,,,,,,,,
receive,00000169,1,MSFT,5582.0,153.0,2,,,38675,8,20231022-11:07:46.587,170.0,0,0,,,
send,00000236,1,AAPL,7435.0,129.0,1,NewOrderSingle,20231022-11:07:46.439,38740,,,,,,,,
send,00000237,2,BAC,3370.0,0.0,1,NewOrderSingle,20231022-11:07:46.440,38741,,,,,,,,
receive,00000170,1,MSFT,630.0,0.0,1,,,38676,8,20231022-11:07:46.587,171.0,0,0,,,
send,00000238,1,BAC,7703.0,47.0,2,NewOrderSingle,20231022-11:07:46.442,38742,,,,,,,,
send,00000239,2,BAC,6020.0,86.0,2,NewOrderSingle,20231022-11:07:46.442,38743,,,,,,,,
receive,00000171,,,,,,Unlucky,,,8,20231022-11:07:46.588,172.0,8,8,,,
send,00000240,2,BAC,5798.0,92.0,2,NewOrderSingle,20231022-11:07:46.444,,,,,,,,,
receive,00000172,1,MSFT,5174.0,343.0,2,,,38678,8,20231022-11:07:46.596,173.0,0,0,,,
send,00000241,3,BAC,3600.0,46.0,2,NewOrderSingle,20231022-11:07:46.445,38745,,,,,,,,
receive,00000173,,,,,,Unlucky,,,8,20231022-11:07:46.596,174.0,8,8,,,
send,00000242,1,AAPL,3243.0,164.0,1,NewOrderSingle,20231022-11:07:46.447,38746,,,,,,,,
receive,00000174,2,AAPL,1207.0,0.0,1,,,38680,8,20231022-11:07:46.596,175.0,0,0,,,
send,00000243,3,BAC,9268.0,39.0,2,NewOrderSingle,20231022-11:07:46.448,38747,,,,,,,,
receive,00000175,1,MSFT,9471.0,115.0,2,,,38681,8,20231022-11:07:46.597,176.0,0,0,,,
send,00000244,3,BAC,5456.0,25.0,1,NewOrderSingle,20231022-11:07:46.450,,,,,,,,,
receive,00000176,3,BAC,7294.0,0.0,1,,,38682,8,20231022-11:07:46.597,177.0,0,0,,,
send,00000245,3,AAPL,7733.0,162.0,1,NewOrderSingle,20231022-11:07:46.452,38749,,,,,,,,
receive,00000177,3,AAPL,5496.0,0.0,1,,,38683,8,20231022-11:07:46.597,178.0,0,0,,,
send,00000246,2,BAC,5215.0,31.0,1,NewOrderSingle,20231022-11:07:46.454,38750,,,,,,,,
receive,00000178,1,BAC,5288.0,0.0,1,,,38684,8,20231022-11:07:46.607,179.0,0,0,,,
send,00000247,2,BAC,9441.0,41.0,1,NewOrderSingle,20231022-11:07:46.456,38751,,,,,,,,
send,00000248,1,BAC,6200.0,25.0,1,NewOrderSingle,20231022-11:07:46.458,38752,,,,,,,,
receive,00000179,1,MSFT,9699.0,178.0,2,,,38685,8,20231022-11:07:46.607,180.0,0,0,,,
receive,00000180,1,BAC,9404.0,33.0,2,,,38686,8,20231022-11:07:46.608,181.0,0,0,,,
send,00000249,1,BAC,71.0,25.0,1,NewOrderSingle,20231022-11:07:46.459,38753,,,,,,,,
receive,00000181,,,,,,Unlucky,,,8,20231022-11:07:46.608,182.0,8,8,,,
send,00000250,1,AAPL,7418.0,125.0,1,NewOrderSingle,20231022-11:07:46.462,38754,,,,,,,,
receive,00000182,2,AAPL,1572.0,0.0,1,,,38688,8,20231022-11:07:46.609,183.0,0,0,,,
send,00000251,1,AAPL,6404.0,123.0,2,NewOrderSingle,20231022-11:07:46.464,38755,,,,,,,,
receive,00000183,1,AAPL,2822.0,0.0,1,,,38689,8,20231022-11:07:46.609,184.0,0,0,,,
send,00000252,2,AAPL,6771.0,110.0,2,NewOrderSingle,20231022-11:07:46.466,38756,,,,,,,,
receive,00000184,3,MSFT,9936.0,390.0,2,,,38690,8,20231022-11:07:46.610,185.0,0,0,,,
send,00000253,1,AAPL,2127.0,183.0,2,NewOrderSingle,20231022-11:07:46.468,38757,,,,,,,,
send,00000254,2,MSFT,8686.0,134.0,2,NewOrderSingle,20231022-11:07:46.470,38758,,,,,,,,
receive,00000185,,,,,,Unlucky,,,8,20231022-11:07:46.617,186.0,8,8,,,
receive,00000186,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.617,187.0,8,,00000150,,
send,00000255,3,MSFT,4718.0,382.0,2,NewOrderSingle,20231022-11:07:46.471,38759,,,,,,,,
receive,00000187,1,AAPL,4664.0,0.0,1,,,38692,8,20231022-11:07:46.618,188.0,0,0,,,
send,00000256,2,BAC,7074.0,11.0,1,NewOrderSingle,20231022-11:07:46.473,38760,,,,,,,,
receive,00000188,2,AAPL,2445.0,242.0,2,,,38693,8,20231022-11:07:46.618,189.0,0,0,,,
send,00000257,1,AAPL,2326.0,186.0,2,NewOrderSingle,20231022-11:07:46.474,38761,,,,,,,,
receive,00000189,2,AAPL,2675.0,0.0,1,,,38694,8,20231022-11:07:46.618,190.0,0,0,,,
send,00000258,1,BAC,8824.0,43.0,2,NewOrderSingle,20231022-11:07:46.476,38762,,,,,,,,
send,00000259,2,BAC,4039.0,84.0,1,NewOrderSingle,20231022-11:07:46.478,38763,,,,,,,,
receive,00000190,3,BAC,8935.0,0.0,1,,,38695,8,20231022-11:07:46.619,191.0,0,0,,,
send,00000260,3,MSFT,8200.0,201.0,2,NewOrderSingle,20231022-11:07:46.479,,,,,,,,,
send,00000261,1,MSFT,5208.0,159.0,1,NewOrderSingle,20231022-11:07:46.480,38765,,,,,,,,
receive,00000191,3,MSFT,4809.0,0.0,1,,,38696,8,20231022-11:07:46.627,192.0,0,0,,,
send,00000262,1,MSFT,4713.0,397.0,2,NewOrderSingle,20231022-11:07:46.481,,,,,,,,,
receive,00000192,,,,,,Unknown order id,,NONE,9,20231022-11:07:46.627,193.0,8,,00000060,,
receive,00000193,1,MSFT,178.0,0.0,1,,,38697,8,20231022-11:07:46.628,194.0,0,0,,,
send,00000263,2,MSFT,3677.0,309.0,1,NewOrderSingle,20231022-11:07:46.483,38767,,,,,,,,
receive,00000194,,,,,,Unlucky,,,8,20231022-11:07:46.628,195.0,8,8,,,
send,00000264,1,BAC,5659.0,75.0,1,NewOrderSingle,20231022-11:07:46.485,38768,,,,,,,,
receive,00000195,1,MSFT,9460.0,0.0,1,,,38699,8,20231022-11:07:46.629,196.0,0,0,,,
send,00000265,2,AAPL,5866.0,143.0,2,NewOrderSingle,20231022-11:07:46.487,38769,,,,,,,,
receive,00000196,,,,,,Unlucky,,,8,20231022-11:07:46.629,197.0,8,8,,,
send,00000266,2,AAPL,6013.0,107.0,2,NewOrderSingle,20231022-11:07:46.489,38770,,,,,,,,
receive,00000197,1,BAC,8361.0,0.0,1,,,38701,8,20231022-11:07:46.630,198.0,0,0,,,
receive,00000198,1,BAC,1481.0,75.0,2,,,38702,8,20231022-11:07:46.630,199.0,0,0,,,
send,00000267,1,BAC,2705.0,32.0,2,NewOrderSingle,20231022-11:07:46.491,38771,,,,,,,,
receive,00000199,3,BAC,5107.0,0.0,1,,,38703,8,20231022-11:07:46.639,200.0,0,0,,,
send,00000268,1,MSFT,3367.0,242.0,1,NewOrderSingle,20231022-11:07:46.493,38772,,,,,,,,
receive,00000200,1,BAC,9236.0,76.0,2,,,38704,8,20231022-11:07:46.639,201.0,0,0,,,
send,00000269,1,AAPL,,,,OrderCancelRequest,20231022-11:07:46.268,38642,,,,,,00000136,,
receive,00000201,2,MSFT,2335.0,318.0,2,,,38705,8,20231022-11:07:46.639,202.0,0,0,,,
send,00000270,2,BAC,4159.0,80.0,1,NewOrderSingle,20231022-11:07:46.497,38773,,,,,,,,
receive,00000202,1,MSFT,3462.0,239.0,2,,,38706,8,20231022-11:07:46.640,203.0,0,0,,,
send,00000271,2,BAC,3110.0,81.0,1,NewOrderSingle,20231022-11:07:46.500,38774,,,,,,,,
send,00000272,3,MSFT,8930.0,282.0,1,NewOrderSingle,20231022-11:07:46.501,38775,,,,,,,,
receive,00000203,1,BAC,7014.0,91.0,2,,,38707,8,20231022-11:07:46.640,204.0,0,0,,,
send,00000273,2,AAPL,7683.0,275.0,2,NewOrderSingle,20231022-11:07:46.501,38776,,,,,,,,
send,00000274,2,MSFT,7360.0,156.0,1,NewOrderSingle,20231022-11:07:46.503,38777,,,,,,,,
receive,00000204,1,MSFT,3205.0,0.0,1,,,38708,8,20231022-11:07:46.649,205.0,0,0,,,
send,00000275,3,MSFT,2711.0,397.0,2,NewOrderSingle,20231022-11:07:46.504,38778,,,,,,,,
send,00000276,1,AAPL,6927.0,200.0,2,NewOrderSingle,20231022-11:07:46.506,38779,,,,,,,,
receive,00000205,3,BAC,7706.0,0.0,1,,,38709,8,20231022-11:07:46.650,206.0,0,0,,,
send,00000277,3,AAPL,1825.0,202.0,2,NewOrderSingle,20231022-11:07:46.507,38780,,,,,,,,
receive,00000206,3,BAC,7438.0,0.0,1,,,38710,8,20231022-11:07:46.650,207.0,0,0,,,
send,00000278,2,AAPL,3178.0,113.0,1,NewOrderSingle,20231022-11:07:46.508,38781,,,,,,,,
receive,00000207,2,MSFT,8292.0,0.0,1,,,38711,8,20231022-11:07:46.651,208.0,0,0,,,
send,00000279,1,BAC,5565.0,88.0,2,NewOrderSingle,20231022-11:07:46.510,38782,,,,,,,,
receive,00000208,3,AAPL,4611.0,260.0,2,,,38712,8,20231022-11:07:46.651,209.0,0,0,,,
send,00000280,1,MSFT,6490.0,341.0,1,NewOrderSingle,20231022-11:07:46.511,38783,,,,,,,,
receive,00000209,,,,,,Unlucky,,,8,20231022-11:07:46.652,210.0,8,8,,,
send,00000281,1,BAC,2305.0,38.0,1,NewOrderSingle,20231022-11:07:46.513,38784,,,,,,,,
receive,00000210,1,MSFT,3217.0,394.0,2,,,38714,8,20231022-11:07:46.652,211.0,0,0,,,
send,00000282,2,AAPL,4956.0,211.0,2,NewOrderSingle,20231022-11:07:46.516,38785,,,,,,,,
receive,00000211,,,,,,Unlucky,,,8,20231022-11:07:46.660,212.0,8,8,,,
send,00000283,2,BAC,,,,OrderCancelRequest,20231022-11:07:46.473,,,,,,,00000256,,
send,00000284,3,BAC,2369.0,60.0,2,NewOrderSingle,20231022-11:07:46.518,38786,,,,,,,,
receive,00000212,3,MSFT,8664.0,241.0,2,,,38716,8,20231022-11:07:46.660,213.0,0,0,,,
send,00000285,1,AAPL,4018.0,282.0,1,NewOrderSingle,20231022-11:07:46.519,38787,,,,,,,,
receive,00000213,2,AAPL,3898.0,0.0,1,,,38717,8,20231022-11:07:46.661,214.0,0,0,,,
send,00000286,1,BAC,2925.0,43.0,2,NewOrderSingle,20231022-11:07:46.520,38788,,,,,,,,
receive,00000214,1,AAPL,1732.0,172.0,2,,,38718,8,20231022-11:07:46.661,215.0,0,0,,,
send,00000287,1,BAC,2400.0,10.0,2,NewOrderSingle,20231022-11:07:46.522,,,,,,,,,
receive,00000215,3,AAPL,3548.0,188.0,2,,,38719,8,20231022-11:07:46.662,216.0,0,0,,,
send,00000288,1,BAC,4372.0,8.0,2,NewOrderSingle,20231022-11:07:46.524,38790,,,,,,,,
receive,00000216,2,AAPL,575.0,110.0,2,,,38720,8,20231022-11:07:46.662,217.0,0,0,,,
send,00000289,1,AAPL,2448.0,100.0,1,NewOrderSingle,20231022-11:07:46.526,38791,,,,,,,,
receive,00000217,2,MSFT,1091.0,0.0,1,,,38721,8,20231022-11:07:46.671,218.0,0,0,,,
send,00000290,1,AAPL,5035.0,240.0,1,NewOrderSingle,20231022-11:07:46.527,38792,,,,,,,,
receive,00000218,1,BAC,8984.0,0.0,1,,,38722,8,20231022-11:07:46.671,219.0,0,0,,,
send,00000291,1,AAPL,6069.0,137.0,2,NewOrderSingle,20231022-11:07:46.529,38793,,,,,,,,
receive,00000219,3,AAPL,3827.0,0.0,1,,,38723,8,20231022-11:07:46.671,220.0,0,0,,,
send,00000292,1,AAPL,9197.0,188.0,1,NewOrderSingle,20231022-11:07:46.531,38794,,,,,,,,
receive,00000220,2,BAC,7677.0,67.0,2,,,38724,8,20231022-11:07:46.672,221.0,0,0,,,
send,00000293,1,AAPL,1217.0,201.0,2,NewOrderSingle,20231022-11:07:46.534,38795,,,,,,,,
